,x,y,transverse_mercator,lon,lat,sza,vza,saa,vaa,raa,rhot_400,rhos_400,rhot_412,rhos_412,rhot_443,rhos_443,rhot_490,rhos_490,rhot_510,rhos_510,rhot_560,rhos_560,rhot_620,rhos_620,rhot_665,rhos_665,rhot_674,rhos_674,rhot_682,rhos_682,rhot_709,rhos_709,rhot_754,rhos_754,rhot_762,rhot_765,rhot_768,rhos_768,rhot_779,rhos_779,rhot_865,rhos_865,rhot_884,rhos_884,rhot_899,rhot_939,rhot_1016,rhos_1016,geometry
0,294150.0,4785750.0,9.969209968386869e+36,-89.535446,43.197784,56.159,49.121998,145.61578,98.22392,47.391857,0.29136193,0.01404689,0.26934248,0.018521866,0.22524536,0.035875347,0.1754329,0.050534878,0.16242754,0.060170382,0.15279406,0.09829361,0.13354293,0.09985081,0.13449903,0.103984214,0.13522434,0.10510381,0.13741457,0.10911279,0.20172174,0.18807876,0.37599102,0.37461925,0.09253554,0.18355486,0.35237432,0.3859996,0.39689165,0.39191762,0.4403322,0.43678674,0.44576633,0.44520184,0.31809986,0.10808754,0.4450715,0.44972292,POINT (-89.53544616699219 43.197784423828125)
1,294150.0,4785450.0,9.969209968386869e+36,-89.53533,43.195087,56.15667,49.12,145.61505,98.22455,47.390495,0.28945237,0.010767946,0.26683065,0.0144269755,0.22148097,0.03039194,0.1698322,0.043152355,0.15601595,0.051845003,0.1459559,0.08944384,0.12424214,0.088319875,0.122521035,0.09026581,0.12282283,0.09109646,0.12420673,0.09423751,0.19314924,0.17846559,0.37548468,0.3740805,0.0929649,0.18426216,0.35207123,0.38564754,0.39603835,0.3910268,0.43807837,0.43447557,0.44418418,0.4435732,0.31720176,0.1075525,0.4383948,0.44284257,POINT (-89.53533172607422 43.19508743286133)
2,294150.0,4785150.0,9.969209968386869e+36,-89.53522,43.192387,56.153637,49.113235,145.61577,98.22613,47.389645,0.28925443,0.010509469,0.2662704,0.013581802,0.21962282,0.027726028,0.16733599,0.039887134,0.15262985,0.04746578,0.1396909,0.08133645,0.12129196,0.08467034,0.11933428,0.08662157,0.119630225,0.08749571,0.12095136,0.09057597,0.18511294,0.16945069,0.32524717,0.32044196,0.08157911,0.16005147,0.30582693,0.33173007,0.34430802,0.33688363,0.39138216,0.38652593,0.39884073,0.39684016,0.28598186,0.098454975,0.40949148,0.4130353,POINT (-89.53521728515625 43.192386627197266)
3,294150.0,4784850.0,9.969209968386869e+36,-89.53511,43.18969,56.150444,49.105362,145.61685,98.227936,47.38891,0.28877413,0.0097725745,0.26486254,0.011352396,0.2184087,0.026009997,0.16660132,0.03895632,0.15155324,0.046097696,0.13534775,0.07571839,0.12455674,0.08873881,0.12835807,0.096976295,0.1294869,0.09864773,0.1317377,0.10274289,0.18376815,0.16794811,0.27806306,0.26986128,0.07008062,0.13737713,0.2616483,0.28002048,0.29673466,0.28690684,0.355147,0.34922975,0.3664645,0.3633998,0.26430365,0.09189345,0.39718676,0.40033418,POINT (-89.53511047363281 43.18968963623047)
4,294150.0,4784550.0,9.969209968386869e+36,-89.534996,43.18699,56.149376,49.11197,145.61345,98.22683,47.386627,0.28788865,0.008175315,0.26424626,0.010285769,0.21836773,0.025911892,0.16683088,0.03923536,0.15186156,0.046478573,0.13349463,0.07329566,0.1262806,0.090868674,0.1340566,0.103495,0.1363096,0.1063452,0.13863368,0.11050056,0.18286127,0.16692407,0.25557834,0.24568206,0.06449178,0.12564307,0.24158525,0.2564664,0.27440238,0.26337942,0.3379606,0.33150968,0.34906998,0.3454057,0.25366548,0.089246884,0.3910752,0.3940221,POINT (-89.53499603271484 43.186988830566406)
5,294150.0,4784250.0,9.969209968386869e+36,-89.53488,43.18429,56.147358,49.112095,145.61206,98.22703,47.38504,0.28943413,0.010871189,0.26639524,0.013831745,0.22242709,0.031865098,0.17337519,0.047890354,0.15971449,0.05670448,0.14563397,0.08905728,0.13945687,0.10720197,0.14888516,0.12045606,0.15191285,0.12394251,0.15422133,0.1280293,0.20143169,0.18776532,0.2917406,0.2845413,0.07215144,0.1415295,0.27385238,0.29432225,0.31005928,0.3009203,0.3706789,0.36522436,0.38170284,0.37914497,0.27547032,0.09572193,0.4105278,0.41410342,POINT (-89.53488159179688 43.18429183959961)
6,294150.0,4783950.0,9.969209968386869e+36,-89.534775,43.181595,56.144703,49.107876,145.61201,98.228096,47.383915,0.2922527,0.015815724,0.27062386,0.020824011,0.22976266,0.042613942,0.1855547,0.063959494,0.1737592,0.07494413,0.1630632,0.11161907,0.15904234,0.13142122,0.17290074,0.14786406,0.17613171,0.15119702,0.17980659,0.15673755,0.22890775,0.21853212,0.3496738,0.3465541,0.08613064,0.17004801,0.32737333,0.35688162,0.3695795,0.36336285,0.42149034,0.41745737,0.4301881,0.42916065,0.30703333,0.105573095,0.43821687,0.4426572,POINT (-89.53477478027344 43.18159484863281)
7,294150.0,4783650.0,9.969209968386869e+36,-89.53466,43.178894,56.14275,49.108463,145.61047,98.2282,47.38228,0.2920725,0.015509787,0.27077895,0.021083731,0.22914535,0.041718297,0.18439247,0.06243397,0.17230599,0.07306477,0.16071683,0.10858999,0.15376697,0.12490837,0.16469891,0.13851525,0.16751169,0.14150777,0.17046477,0.14626741,0.22045673,0.20907947,0.35394958,0.3511186,0.08751287,0.17233637,0.33162016,0.3618326,0.37429735,0.3682998,0.42305976,0.4190677,0.42966595,0.42862225,0.3072598,0.105095655,0.43154895,0.43578374,POINT (-89.53466033935547 43.17889404296875)
8,294150.0,4783350.0,9.969209968386869e+36,-89.534546,43.176197,56.139946,49.10324,145.61073,98.22948,47.38126,0.29258204,0.016460195,0.27156577,0.02243308,0.23015879,0.043239366,0.18552467,0.063950956,0.173564,0.07471739,0.16066226,0.10853498,0.15686697,0.12874667,0.1703668,0.1449842,0.17367837,0.14844735,0.17724684,0.1538764,0.2197057,0.20824404,0.32557467,0.3207977,0.080064364,0.15842742,0.30538362,0.33121657,0.3446695,0.3372666,0.39283967,0.388025,0.39973572,0.39776364,0.28609893,0.09841797,0.40989533,0.41345,POINT (-89.5345458984375 43.17619705200195)
9,294150.0,4783050.0,9.969209968386869e+36,-89.53444,43.173496,56.137196,49.098373,145.61089,98.230675,47.380203,0.29341108,0.017959021,0.27220178,0.023531383,0.23233944,0.046456013,0.1878948,0.06709183,0.17657045,0.07862964,0.16530803,0.11454754,0.1598236,0.13240543,0.17150554,0.14628868,0.17431097,0.14916466,0.17809945,0.15483783,0.22940902,0.21910204,0.3515955,0.3486105,0.08683515,0.17063713,0.329526,0.3593956,0.37278968,0.36672607,0.42478505,0.4208398,0.4315684,0.430583,0.3090749,0.10636797,0.4400487,0.4445439,POINT (-89.53443908691406 43.17349624633789)
